 min, max u ice =  -3.7825339616179439        3.7847532812281899             6910
 min, max u ice =  -3.7828147854811931        3.7850342729333075             6911
 min, max u ice =  -3.7830955778450606        3.7853152331094964             6912
 min, max u ice =  -3.7833763387087371        3.7855961617559468             6913
 min, max u ice =  -3.7836570680714119        3.7858770588718489             6914
 min, max u ice =  -3.7839377659322726        3.7861579244563899             6915
 min, max u ice =  -3.7842184322905070        3.7864387585087580             6916
 min, max u ice =  -3.7844990671453012        3.7867195610281410             6917
 min, max u ice =  -3.7847796704958414        3.7870003320137244             6918
 min, max u ice =  -3.7850602423413147        3.7872810714646947             6919
 min, max u ice =  -3.7853407826809042        3.7875617793802374             6920
 min, max u ice =  -3.7856212915137957        3.7878424557595367             6921
 min, max u ice =  -3.7859017688391705        3.7881231006017755             6922
 min, max u ice =  -3.7861822146562121        3.7884037139061371             6923
 min, max u ice =  -3.7864626289641019        3.7886842956718030             6924
 min, max u ice =  -3.7867430117620220        3.7889648458979552             6925
 min, max u ice =  -3.7870233630491521        3.7892453645837749             6926
 min, max u ice =  -3.7873036828246724        3.7895258517284423             6927
 min, max u ice =  -3.7875839710877619        3.7898063073311361             6928
 min, max u ice =  -3.7878642278375989        3.7900867313910354             6929
 min, max u ice =  -3.7881444530733615        3.7903671239073176             6930
 min, max u ice =  -3.7884246467942257        3.7906474848791607             6931
 min, max u ice =  -3.7887048089993693        3.7909278143057414             6932
 min, max u ice =  -3.7889849396879662        3.7912081121862351             6933
 min, max u ice =  -3.7892650388591926        3.7914883785198175             6934
 min, max u ice =  -3.7895451065122221        3.7917686133056629             6935
 min, max u ice =  -3.7898251426462286        3.7920488165429447             6936
 min, max u ice =  -3.7901051472603853        3.7923289882308366             6937
 min, max u ice =  -3.7903851203538639        3.7926091283685124             6938
 min, max u ice =  -3.7906650619258357        3.7928892369551419             6939
 min, max u ice =  -3.7909449719754726        3.7931693139898974             6940
 min, max u ice =  -3.7912248505019437        3.7934493594719494             6941
 min, max u ice =  -3.7915046975044184        3.7937293734004678             6942
 min, max u ice =  -3.7917845129820660        3.7940093557746213             6943
 min, max u ice =  -3.7920642969340546        3.7942893065935790             6944
 min, max u ice =  -3.7923440493595524        3.7945692258565096             6945
 min, max u ice =  -3.7926237702577255        3.7948491135625781             6946
 min, max u ice =  -3.7929034596277398        3.7951289697109525             6947
 min, max u ice =  -3.7931831174687614        3.7954087943007977             6948
 min, max u ice =  -3.7934627437799544        3.7956885873312802             6949
 min, max u ice =  -3.7937423385604836        3.7959683488015639             6950
 min, max u ice =  -3.7940219018095123        3.7962480787108119             6951
 min, max u ice =  -3.7943014335262024        3.7965277770581873             6952
 min, max u ice =  -3.7945809337097169        3.7968074438428530             6953
 min, max u ice =  -3.7948604023592178        3.7970870790639721             6954
 min, max u ice =  -3.7951398394738667        3.7973666827207047             6955
 min, max u ice =  -3.7954192450528228        3.7976462548122130             6956
 min, max u ice =  -3.7956986190952464        3.7979257953376555             6957
 min, max u ice =  -3.7959779616002951        3.7982053042961921             6958
 min, max u ice =  -3.7962572725671291        3.7984847816869824             6959
 min, max u ice =  -3.7965365519949055        3.7987642275091837             6960
 min, max u ice =  -3.7968157998827814        3.7990436417619544             6961
 min, max u ice =  -3.7970950162299135        3.7993230244444507             6962
 min, max u ice =  -3.7973742010354581        3.7996023755558292             6963
 min, max u ice =  -3.7976533542985695        3.7998816950952454             6964
 min, max u ice =  -3.7979324760184028        3.8001609830618550             6965
 min, max u ice =  -3.7982115661941123        3.8004402394548111             6966
 min, max u ice =  -3.7984906248248516        3.8007194642732696             6967
 min, max u ice =  -3.7987696519097724        3.8009986575163817             6968
 min, max u ice =  -3.7990486474480281        3.8012778191833010             6969
 min, max u ice =  -3.7993276114387688        3.8015569492731789             6970
 min, max u ice =  -3.7996065438811470        3.8018360477851667             6971
 min, max u ice =  -3.7998854447743122        3.8021151147184153             6972
 min, max u ice =  -3.8001643141174153        3.8023941500720757             6973
 min, max u ice =  -3.8004431519096031        3.8026731538452965             6974
 min, max u ice =  -3.8007219581500253        3.8029521260372263             6975
 min, max u ice =  -3.8010007328378297        3.8032310666470144             6976
 min, max u ice =  -3.8012794759721635        3.8035099756738080             6977
 min, max u ice =  -3.8015581875521738        3.8037888531167541             6978
 min, max u ice =  -3.8018368675770065        3.8040676989750000             6979
 min, max u ice =  -3.8021155160458080        3.8043465132476912             6980
 min, max u ice =  -3.8023941329577213        3.8046252959339730             6981
 min, max u ice =  -3.8026727183118925        3.8049040470329896             6982
 min, max u ice =  -3.8029512721074634        3.8051827665438847             6983
 min, max u ice =  -3.8032297943435776        3.8054614544658034             6984
 min, max u ice =  -3.8035082850193791        3.8057401107978883             6985
 min, max u ice =  -3.8037867441340092        3.8060187355392818             6986
 min, max u ice =  -3.8040651716866090        3.8062973286891260             6987
 min, max u ice =  -3.8043435676763191        3.8065758902465610             6988
 min, max u ice =  -3.8046219321022798        3.8068544202107280             6989
 min, max u ice =  -3.8049002649636305        3.8071329185807667             6990
 min, max u ice =  -3.8051785662595110        3.8074113853558185             6991
 min, max u ice =  -3.8054568359890597        3.8076898205350203             6992
 min, max u ice =  -3.8057350741514138        3.8079682241175110             6993
 min, max u ice =  -3.8060132807457108        3.8082465961024283             6994
 min, max u ice =  -3.8062914557710879        3.8085249364889102             6995
 min, max u ice =  -3.8065695992266813        3.8088032452760925             6996
 min, max u ice =  -3.8068477111116263        3.8090815224631132             6997
 min, max u ice =  -3.8071257914250585        3.8093597680491067             6998
 min, max u ice =  -3.8074038401661121        3.8096379820332067             6999
 min, max u ice =  -3.8076818573339204        3.8099161644145489             7000
 min, max u ice =  -3.8079598429276174        3.8101943151922670             7001
 min, max u ice =  -3.8082377969463366        3.8104724343654945             7002
 min, max u ice =  -3.8085157193892094        3.8107505219333642             7003
 min, max u ice =  -3.8087936102553690        3.8110285778950086             7004
 min, max u ice =  -3.8090714695439454        3.8113066022495592             7005
 min, max u ice =  -3.8093492972540690        3.8115845949961469             7006
 min, max u ice =  -3.8096270933848699        3.8118625561339021             7007
 min, max u ice =  -3.8099048579354786        3.8121404856619554             7008
 min, max u ice =  -3.8101825909050238        3.8124183835794367             7009
 min, max u ice =  -3.8104602922926336        3.8126962498854753             7010
 min, max u ice =  -3.8107379620974364        3.8129740845791984             7011
 min, max u ice =  -3.8110156003185591        3.8132518876597343             7012
 min, max u ice =  -3.8112932069551300        3.8135296591262113             7013
 min, max u ice =  -3.8115707820062741        3.8138073989777559             7014
 min, max u ice =  -3.8118483254711180        3.8140851072134940             7015
 min, max u ice =  -3.8121258373487863        3.8143627838325522             7016
 min, max u ice =  -3.8124033176384047        3.8146404288340552             7017
 min, max u ice =  -3.8126807663390969        3.8149180422171280             7018
 min, max u ice =  -3.8129581834499864        3.8151956239808946             7019
 min, max u ice =  -3.8132355689701973        3.8154731741244796             7020
 min, max u ice =  -3.8135129228988527        3.8157506926470064             7021
 min, max u ice =  -3.8137902452350736        3.8160281795475965             7022
 min, max u ice =  -3.8140675359779821        3.8163056348253734             7023
 min, max u ice =  -3.8143447951266989        3.8165830584794578             7024
 min, max u ice =  -3.8146220226803447        3.8168604505089712             7025
 min, max u ice =  -3.8148992186380397        3.8171378109130343             7026
 min, max u ice =  -3.8151763829989052        3.8174151396907678             7027
 min, max u ice =  -3.8154535157620595        3.8176924368412917             7028
 min, max u ice =  -3.8157306169266207        3.8179697023637251             7029
 min, max u ice =  -3.8160076864917065        3.8182469362571867             7030
 min, max u ice =  -3.8162847244564353        3.8185241385207935             7031
 min, max u ice =  -3.8165617308199247        3.8188013091536637             7032
 min, max u ice =  -3.8168387055812913        3.8190784481549160             7033
 min, max u ice =  -3.8171156487396503        3.8193555555236665             7034
 min, max u ice =  -3.8173925602941186        3.8196326312590307             7035
 min, max u ice =  -3.8176694402438103        3.8199096753601252             7036
 min, max u ice =  -3.8179462885878412        3.8201866878260642             7037
 min, max u ice =  -3.8182231053253251        3.8204636686559641             7038
 min, max u ice =  -3.8184998904553753        3.8207406178489385             7039
 min, max u ice =  -3.8187766439771051        3.8210175354041009             7040
 min, max u ice =  -3.8190533658896286        3.8212944213205655             7041
 min, max u ice =  -3.8193300561920567        3.8215712755974440             7042
 min, max u ice =  -3.8196067148835016        3.8218480982338501             7043
 min, max u ice =  -3.8198833419630751        3.8221248892288950             7044
 min, max u ice =  -3.8201599374298878        3.8224016485816907             7045
 min, max u ice =  -3.8204365012830501        3.8226783762913481             7046
 min, max u ice =  -3.8207130335216721        3.8229550723569785             7047
 min, max u ice =  -3.8209895341448639        3.8232317367776902             7048
 min, max u ice =  -3.8212660031517331        3.8235083695525947             7049
 min, max u ice =  -3.8215424405413900        3.8237849706808000             7050
 min, max u ice =  -3.8218188463129423        3.8240615401614155             7051
 min, max u ice =  -3.8220952204654965        3.8243380779935494             7052
 min, max u ice =  -3.8223715629981609        3.8246145841763095             7053
 min, max u ice =  -3.8226478739100416        3.8248910587088032             7054
 min, max u ice =  -3.8229241532002454        3.8251675015901374             7055
 min, max u ice =  -3.8232004008678784        3.8254439128194182             7056
 min, max u ice =  -3.8234766169120458        3.8257202923957530             7057
 min, max u ice =  -3.8237528013318522        3.8259966403182459             7058
 min, max u ice =  -3.8240289541264030        3.8262729565860027             7059
 min, max u ice =  -3.8243050752948009        3.8265492411981286             7060
 min, max u ice =  -3.8245811648361503        3.8268254941537272             7061
 min, max u ice =  -3.8248572227495545        3.8271017154519025             7062
 min, max u ice =  -3.8251332490341170        3.8273779050917578             7063
 min, max u ice =  -3.8254092436889393        3.8276540630723970             7064
 min, max u ice =  -3.8256852067131226        3.8279301893929212             7065
 min, max u ice =  -3.8259611381057690        3.8282062840524334             7066
 min, max u ice =  -3.8262370378659800        3.8284823470500338             7067
 min, max u ice =  -3.8265129059928560        3.8287583783848258             7068
 min, max u ice =  -3.8267887424854972        3.8290343780559093             7069
 min, max u ice =  -3.8270645473430025        3.8293103460623845             7070
 min, max u ice =  -3.8273403205644718        3.8295862824033509             7071
 min, max u ice =  -3.8276160621490036        3.8298621870779086             7072
 min, max u ice =  -3.8278917720956973        3.8301380600851567             7073
 min, max u ice =  -3.8281674504036500        3.8304139014241945             7074
 min, max u ice =  -3.8284430970719607        3.8306897110941205             7075
 min, max u ice =  -3.8287187120997244        3.8309654890940319             7076
 min, max u ice =  -3.8289942954860403        3.8312412354230263             7077
 min, max u ice =  -3.8292698472300031        3.8315169500802009             7078
 min, max u ice =  -3.8295453673307103        3.8317926330646528             7079
 min, max u ice =  -3.8298208557872568        3.8320682843754779             7080
 min, max u ice =  -3.8300963125987391        3.8323439040117728             7081
 min, max u ice =  -3.8303717377642506        3.8326194919726331             7082
 min, max u ice =  -3.8306471312828858        3.8328950482571531             7083
 min, max u ice =  -3.8309224931537393        3.8331705728644283             7084
 min, max u ice =  -3.8311978233759052        3.8334460657935527             7085
 min, max u ice =  -3.8314731219484761        3.8337215270436213             7086
 min, max u ice =  -3.8317483888705457        3.8339969566137269             7087
 min, max u ice =  -3.8320236241412053        3.8342723545029624             7088
 min, max u ice =  -3.8322988277595473        3.8345477207104204             7089
 min, max u ice =  -3.8325739997246635        3.8348230552351938             7090
 min, max u ice =  -3.8328491400356453        3.8350983580763742             7091
 min, max u ice =  -3.8331242486915840        3.8353736292330547             7092
 min, max u ice =  -3.8333993256915706        3.8356488687043253             7093
 min, max u ice =  -3.8336743710346939        3.8359240764892775             7094
 min, max u ice =  -3.8339493847200448        3.8361992525870017             7095
 min, max u ice =  -3.8342243667467120        3.8364743969965875             7096
 min, max u ice =  -3.8344993171137851        3.8367495097171260             7097
 min, max u ice =  -3.8347742358203529        3.8370245907477050             7098
 min, max u ice =  -3.8350491228655037        3.8372996400874149             7099
 min, max u ice =  -3.8353239782483248        3.8375746577353440             7100
 min, max u ice =  -3.8355988019679041        3.8378496436905793             7101
 min, max u ice =  -3.8358735940233291        3.8381245979522105             7102
 min, max u ice =  -3.8361483544136870        3.8383995205193253             7103
 min, max u ice =  -3.8364230831380635        3.8386744113910103             7104
 min, max u ice =  -3.8366977801955451        3.8389492705663524             7105
 min, max u ice =  -3.8369724455852174        3.8392240980444381             7106
 min, max u ice =  -3.8372470793061657        3.8394988938243539             7107
 min, max u ice =  -3.8375216813574751        3.8397736579051851             7108
 min, max u ice =  -3.8377962517382311        3.8400483902860176             7109
 min, max u ice =  -3.8380707904475178        3.8403230909659367             7110
 min, max u ice =  -3.8383452974844192        3.8405977599440275             7111
 min, max u ice =  -3.8386197728480189        3.8408723972193735             7112
 min, max u ice =  -3.8388942165374007        3.8411470027910597             7113
 min, max u ice =  -3.8391686285516462        3.8414215766581687             7114
 min, max u ice =  -3.8394430088898392        3.8416961188197849             7115
 min, max u ice =  -3.8397173575510624        3.8419706292749924             7116
 min, max u ice =  -3.8399916745343963        3.8422451080228721             7117
 min, max u ice =  -3.8402659598389239        3.8425195550625073             7118
 min, max u ice =  -3.8405402134637256        3.8427939703929801             7119
 min, max u ice =  -3.8408144354078839        3.8430683540133721             7120
 min, max u ice =  -3.8410886256704782        3.8433427059227654             7121
 min, max u ice =  -3.8413627842505891        3.8436170261202398             7122
 min, max u ice =  -3.8416369111472970        3.8438913146048774             7123
 min, max u ice =  -3.8419110063596809        3.8441655713757581             7124
 min, max u ice =  -3.8421850698868205        3.8444397964319630             7125
 min, max u ice =  -3.8424591017277949        3.8447139897725706             7126
 min, max u ice =  -3.8427331018816835        3.8449881513966617             7127
 min, max u ice =  -3.8430070703475638        3.8452622813033148             7128
 min, max u ice =  -3.8432810071245145        3.8455363794916089             7129
 min, max u ice =  -3.8435549122116131        3.8458104459606224             7130
 min, max u ice =  -3.8438287856079363        3.8460844807094339             7131
 min, max u ice =  -3.8441026273125622        3.8463584837371214             7132
 min, max u ice =  -3.8443764373245686        3.8466324550427626             7133
 min, max u ice =  -3.8446502156430302        3.8469063946254356             7134
 min, max u ice =  -3.8449239622670248        3.8471803024842162             7135
 min, max u ice =  -3.8451976771956273        3.8474541786181815             7136
 min, max u ice =  -3.8454713604279136        3.8477280230264093             7137
 min, max u ice =  -3.8457450119629590        3.8480018357079744             7138
 min, max u ice =  -3.8460186317998390        3.8482756166619532             7139
 min, max u ice =  -3.8462922199376286        3.8485493658874215             7140
 min, max u ice =  -3.8465657763754026        3.8488230833834542             7141
 min, max u ice =  -3.8468393011122339        3.8490967691491269             7142
 min, max u ice =  -3.8471127941471965        3.8493704231835140             7143
 min, max u ice =  -3.8473862554793645        3.8496440454856891             7144
 min, max u ice =  -3.8476596851078120        3.8499176360547276             7145
 min, max u ice =  -3.8479330830316107        3.8501911948897036             7146
 min, max u ice =  -3.8482064492498349        3.8504647219896908             7147
 min, max u ice =  -3.8484797837615559        3.8507382173537619             7148
 min, max u ice =  -3.8487530865658459        3.8510116809809900             7149
 min, max u ice =  -3.8490263576617778        3.8512851128704479             7150
 min, max u ice =  -3.8492995970484225        3.8515585130212084             7151
 min, max u ice =  -3.8495728047248514        3.8518318814323442             7152
 min, max u ice =  -3.8498459806901364        3.8521052181029267             7153
 min, max u ice =  -3.8501191249433475        3.8523785230320282             7154
 min, max u ice =  -3.8503922374835557        3.8526517962187192             7155
 min, max u ice =  -3.8506653183098316        3.8529250376620712             7156
 min, max u ice =  -3.8509383674212438        3.8531982473611563             7157
 min, max u ice =  -3.8512113848168639        3.8534714253150439             7158
 min, max u ice =  -3.8514843704957609        3.8537445715228049             7159
 min, max u ice =  -3.8517573244570036        3.8540176859835094             7160
 min, max u ice =  -3.8520302466996617        3.8542907686962273             7161
 min, max u ice =  -3.8523031372228038        3.8545638196600285             7162
 min, max u ice =  -3.8525759960254984        3.8548368388739824             7163
 min, max u ice =  -3.8528488231068136        3.8551098263371584             7164
 min, max u ice =  -3.8531216184658179        3.8553827820486251             7165
 min, max u ice =  -3.8533943821015781        3.8556557060074512             7166
 min, max u ice =  -3.8536671140131626        3.8559285982127052             7167
 min, max u ice =  -3.8539398141996388        3.8562014586634557             7168
 min, max u ice =  -3.8542124826600737        3.8564742873587705             7169
 min, max u ice =  -3.8544851193935337        3.8567470842977176             7170
 min, max u ice =  -3.8547577243990867        3.8570198494793644             7171
 min, max u ice =  -3.8550302976757980        3.8572925829027778             7172
 min, max u ice =  -3.8553028392227340        3.8575652845670252             7173
 min, max u ice =  -3.8555753490389595        3.8578379544711736             7174
 min, max u ice =  -3.8558478271235415        3.8581105926142891             7175
 min, max u ice =  -3.8561202734755455        3.8583831989954391             7176
 min, max u ice =  -3.8563926880940365        3.8586557736136884             7177
 min, max u ice =  -3.8566650709780799        3.8589283164681043             7178
 min, max u ice =  -3.8569374221267392        3.8592008275577525             7179
 min, max u ice =  -3.8572097415390800        3.8594733068816973             7180
 min, max u ice =  -3.8574820292141658        3.8597457544390039             7181
 min, max u ice =  -3.8577542851510609        3.8600181702287379             7182
 min, max u ice =  -3.8580265093488291        3.8602905542499646             7183
 min, max u ice =  -3.8582987018065347        3.8605629065017473             7184
 min, max u ice =  -3.8585708625232407        3.8608352269831516             7185
 min, max u ice =  -3.8588429914980100        3.8611075156932406             7186
 min, max u ice =  -3.8591150887299057        3.8613797726310790             7187
 min, max u ice =  -3.8593871542179903        3.8616519977957307             7188
 min, max u ice =  -3.8596591879613271        3.8619241911862585             7189
 min, max u ice =  -3.8599311899589792        3.8621963528017265             7190
 min, max u ice =  -3.8602031602100073        3.8624684826411979             7191
 min, max u ice =  -3.8604750987134735        3.8627405807037349             7192
 min, max u ice =  -3.8607470054684403        3.8630126469884005             7193
 min, max u ice =  -3.8610188804739685        3.8632846814942576             7194
 min, max u ice =  -3.8612907237291205        3.8635566842203692             7195
 min, max u ice =  -3.8615625352329577        3.8638286551657965             7196
 min, max u ice =  -3.8618343149845402        3.8641005943296021             7197
 min, max u ice =  -3.8621060629829289        3.8643725017108479             7198
 min, max u ice =  -3.8623777792271849        3.8646443773085952             7199
 min, max u ice =  -3.8626494637163682        3.8649162211219057             7200
 min, max u ice =  -3.8629211164495398        3.8651880331498396             7201
 min, max u ice =  -3.8631927374257597        3.8654598133914595             7202
 min, max u ice =  -3.8634643266440869        3.8657315618458261             7203
 min, max u ice =  -3.8637358841035816        3.8660032785119998             7204
 min, max u ice =  -3.8640074098033041        3.8662749633890408             7205
 min, max u ice =  -3.8642789037423126        3.8665466164760103             7206
 min, max u ice =  -3.8645503659196678        3.8668182377719678             7207
 min, max u ice =  -3.8648217963344278        3.8670898272759744             7208
 min, max u ice =  -3.8650931949856515        3.8673613849870896             7209
 min, max u ice =  -3.8653645618723980        3.8676329109043719             7210
 min, max u ice =  -3.8656358969937252        3.8679044050268816             7211
 min, max u ice =  -3.8659072003486910        3.8681758673536790             7212
 min, max u ice =  -3.8661784719363550        3.8684472978838222             7213
 min, max u ice =  -3.8664497117557750        3.8687186966163711             7214
 min, max u ice =  -3.8667209198060082        3.8689900635503847             7215
 min, max u ice =  -3.8669920960861126        3.8692613986849205             7216
 min, max u ice =  -3.8672632405951459        3.8695327020190389             7217
 min, max u ice =  -3.8675343533321653        3.8698039735517966             7218
 min, max u ice =  -3.8678054342962280        3.8700752132822522             7219
 min, max u ice =  -3.8680764834863917        3.8703464212094656             7220
 min, max u ice =  -3.8683475009017130        3.8706175973324934             7221
 min, max u ice =  -3.8686184865412492        3.8708887416503943             7222
 min, max u ice =  -3.8688894404040561        3.8711598541622250             7223
 min, max u ice =  -3.8691603624891910        3.8714309348670435             7224
 min, max u ice =  -3.8694312527957098        3.8717019837639075             7225
 min, max u ice =  -3.8697021113226691        3.8719730008518742             7226
 min, max u ice =  -3.8699729380691243        3.8722439861300013             7227
 min, max u ice =  -3.8702437330341324        3.8725149395973451             7228
 min, max u ice =  -3.8705144962167481        3.8727858612529631             7229
 min, max u ice =  -3.8707852276160284        3.8730567510959117             7230
 min, max u ice =  -3.8710559272310281        3.8733276091252473             7231
 min, max u ice =  -3.8713265950608031        3.8735984353400270             7232
 min, max u ice =  -3.8715972311044080        3.8738692297393076             7233
 min, max u ice =  -3.8718678353608986        3.8741399923221436             7234
 min, max u ice =  -3.8721384078293299        3.8744107230875922             7235
 min, max u ice =  -3.8724089485087565        3.8746814220347101             7236
 min, max u ice =  -3.8726794573982337        3.8749520891625524             7237
 min, max u ice =  -3.8729499344968161        3.8752227244701754             7238
 min, max u ice =  -3.8732203798035583        3.8754933279566344             7239
 min, max u ice =  -3.8734907933175142        3.8757638996209853             7240
 min, max u ice =  -3.8737611750377385        3.8760344394622832             7241
 min, max u ice =  -3.8740315249632857        3.8763049474795839             7242
 min, max u ice =  -3.8743018430932104        3.8765754236719427             7243
 min, max u ice =  -3.8745721294265656        3.8768458680384144             7244
 min, max u ice =  -3.8748423839624055        3.8771162805780532             7245
 min, max u ice =  -3.8751126066997843        3.8773866612899157             7246
 min, max u ice =  -3.8753827976377551        3.8776570101730554             7247
 min, max u ice =  -3.8756529567753724        3.8779273272265278             7248
 min, max u ice =  -3.8759230841116885        3.8781976124493878             7249
 min, max u ice =  -3.8761931796457580        3.8784678658406890             7250
 min, max u ice =  -3.8764632433766337        3.8787380873994866             7251
 min, max u ice =  -3.8767332753033688        3.8790082771248344             7252
 min, max u ice =  -3.8770032754250159        3.8792784350157872             7253
 min, max u ice =  -3.8772732437406288        3.8795485610713989             7254
 min, max u ice =  -3.8775431802492597        3.8798186552907241             7255
 min, max u ice =  -3.8778130849499628        3.8800887176728165             7256
 min, max u ice =  -3.8780829578417899        3.8803587482167292             7257
 min, max u ice =  -3.8783527989237934        3.8806287469215173             7258
 min, max u ice =  -3.8786226081950264        3.8808987137862330             7259
 min, max u ice =  -3.8788923856545416        3.8811686488099304             7260
 min, max u ice =  -3.8791621313013906        3.8814385519916641             7261
 min, max u ice =  -3.8794318451346266        3.8817084233304873             7262
 min, max u ice =  -3.8797015271533013        3.8819782628254531             7263
 min, max u ice =  -3.8799711773564671        3.8822480704756148             7264
 min, max u ice =  -3.8802407957431764        3.8825178462800261             7265
 min, max u ice =  -3.8805103823124814        3.8827875902377396             7266
 min, max u ice =  -3.8807799370634335        3.8830573023478094             7267
 min, max u ice =  -3.8810494599950847        3.8833269826092884             7268
 min, max u ice =  -3.8813189511064872        3.8835966310212293             7269
 min, max u ice =  -3.8815884103966924        3.8838662475826844             7270
 min, max u ice =  -3.8818578378647524        3.8841358322927073             7271
 min, max u ice =  -3.8821272335097183        3.8844053851503517             7272
 min, max u ice =  -3.8823965973306427        3.8846749061546690             7273
 min, max u ice =  -3.8826659293265764        3.8849443953047129             7274
 min, max u ice =  -3.8829352294965709        3.8852138525995361             7275
 min, max u ice =  -3.8832044978396780        3.8854832780381896             7276
 min, max u ice =  -3.8834737343549484        3.8857526716197279             7277
 min, max u ice =  -3.8837429390414342        3.8860220333432030             7278
 min, max u ice =  -3.8840121118981865        3.8862913632076674             7279
 min, max u ice =  -3.8842812529242563        3.8865606612121733             7280
 min, max u ice =  -3.8845503621186950        3.8868299273557732             7281
 min, max u ice =  -3.8848194394805540        3.8870991616375195             7282
 min, max u ice =  -3.8850884850088838        3.8873683640564645             7283
 min, max u ice =  -3.8853574987027351        3.8876375346116605             7284
 min, max u ice =  -3.8856264805611604        3.8879066733021599             7285
 min, max u ice =  -3.8858954305832096        3.8881757801270154             7286
 min, max u ice =  -3.8861643487679336        3.8884448550852775             7287
 min, max u ice =  -3.8864332351143838        3.8887138981759994             7288
 min, max u ice =  -3.8867020896216102        3.8889829093982340             7289
 min, max u ice =  -3.8869709122886653        3.8892518887510326             7290
 min, max u ice =  -3.8872397031145987        3.8895208362334470             7291
 min, max u ice =  -3.8875084620984617        3.8897897518445301             7292
 min, max u ice =  -3.8877771892393045        3.8900586355833333             7293
 min, max u ice =  -3.8880458845361781        3.8903274874489080             7294
 min, max u ice =  -3.8883145479881334        3.8905963074403074             7295
 min, max u ice =  -3.8885831795942210        3.8908650955565820             7296
 min, max u ice =  -3.8888517793534914        3.8911338517967851             7297
 min, max u ice =  -3.8891203472649960        3.8914025761599689             7298
 min, max u ice =  -3.8893888833277859        3.8916712686451853             7299
 min, max u ice =  -3.8896573875409102        3.8919399292514854             7300
 min, max u ice =  -3.8899258599034212        3.8922085579779213             7301
 min, max u ice =  -3.8901943004143678        3.8924771548235455             7302
 min, max u ice =  -3.8904627090728021        3.8927457197874089             7303
 min, max u ice =  -3.8907310858777744        3.8930142528685647             7304
 min, max u ice =  -3.8909994308283342        3.8932827540660635             7305
 min, max u ice =  -3.8912677439235335        3.8935512233789584             7306
 min, max u ice =  -3.8915360251624218        3.8938196608063000             7307
 min, max u ice =  -3.8918042745440498        3.8940880663471402             7308
 min, max u ice =  -3.8920724920674687        3.8943564400005322             7309
 min, max u ice =  -3.8923406777317293        3.8946247817655268             7310
 min, max u ice =  -3.8926088315358816        3.8948930916411761             7311
 min, max u ice =  -3.8928769534789756        3.8951613696265319             7312
 min, max u ice =  -3.8931450435600627        3.8954296157206461             7313
 min, max u ice =  -3.8934131017781937        3.8956978299225704             7314
 min, max u ice =  -3.8936811281324184        3.8959660122313573             7315
 min, max u ice =  -3.8939491226217884        3.8962341626460590             7316
 min, max u ice =  -3.8942170852453537        3.8965022811657271             7317
 min, max u ice =  -3.8944850160021653        3.8967703677894132             7318
 min, max u ice =  -3.8947529148912738        3.8970384225161694             7319
 min, max u ice =  -3.8950207819117293        3.8973064453450483             7320
 min, max u ice =  -3.8952886170625831        3.8975744362751010             7321
 min, max u ice =  -3.8955564203428859        3.8978423953053802             7322
 min, max u ice =  -3.8958241917516885        3.8981103224349383             7323
 min, max u ice =  -3.8960919312880420        3.8983782176628266             7324
 min, max u ice =  -3.8963596389509965        3.8986460809880978             7325
 min, max u ice =  -3.8966273147396033        3.8989139124098036             7326
 min, max u ice =  -3.8968949586529131        3.8991817119269965             7327
 min, max u ice =  -3.8971625706899768        3.8994494795387298             7328
 min, max u ice =  -3.8974301508498459        3.8997172152440540             7329
 min, max u ice =  -3.8976976991315717        3.8999849190420224             7330
 min, max u ice =  -3.8979652155342039        3.9002525909316876             7331
 min, max u ice =  -3.8982327000567940        3.9005202309121012             7332
 min, max u ice =  -3.8985001526983933        3.9007878389823158             7333
 min, max u ice =  -3.8987675734580534        3.9010554151413848             7334
 min, max u ice =  -3.8990349623348250        3.9013229593883607             7335
 min, max u ice =  -3.8993023193277594        3.9015904717222951             7336
 min, max u ice =  -3.8995696444359078        3.9018579521422412             7337
 min, max u ice =  -3.8998369376583217        3.9021254006472521             7338
 min, max u ice =  -3.9001041989940526        3.9023928172363798             7339
 min, max u ice =  -3.9003714284421518        3.9026602019086778             7340
 min, max u ice =  -3.9006386260016703        3.9029275546631981             7341
 min, max u ice =  -3.9009057916716605        3.9031948754989947             7342
 min, max u ice =  -3.9011729254511738        3.9034621644151200             7343
 min, max u ice =  -3.9014400273392620        3.9037294214106271             7344
 min, max u ice =  -3.9017070973349766        3.9039966464845697             7345
 min, max u ice =  -3.9019741354373685        3.9042638396360001             7346
 min, max u ice =  -3.9022411416454910        3.9045310008639720             7347
 min, max u ice =  -3.9025081159583950        3.9047981301675381             7348
 min, max u ice =  -3.9027750583751333        3.9050652275457525             7349
 min, max u ice =  -3.9030419688947577        3.9053322929976684             7350
 min, max u ice =  -3.9033088475163198        3.9055993265223399             7351
 min, max u ice =  -3.9035756942388726        3.9058663281188202             7352
 min, max u ice =  -3.9038425090614681        3.9061332977861625             7353
 min, max u ice =  -3.9041092919831581        3.9064002355234209             7354
 min, max u ice =  -3.9043760430029959        3.9066671413296499             7355
 min, max u ice =  -3.9046427621200337        3.9069340152039027             7356
 min, max u ice =  -3.9049094493333234        3.9072008571452330             7357
 min, max u ice =  -3.9051761046419191        3.9074676671526953             7358
 min, max u ice =  -3.9054427280448722        3.9077344452253442             7359
 min, max u ice =  -3.9057093195412360        3.9080011913622341             7360
